CODIGO;PROYECTO;NOMCLI;LATITUD;UBICACIÓN;LONGITUD;FECHA
12500;Clientes Especiales; Minimercado Nife:;-34,77096278;http://maps.google.com/?q=-34.77096278406425,-55.82367494702339;-55,82367495;2024-04-27 00:00:00
12500;Clientes Especiales; Minimercado Nife:;-34,77096278;http://maps.google.com/?q=-34.77096278406425,-55.82367494702339;-55,82367495;2024-04-27 00:00:00
12500;Clientes Especiales; Minimercado Nife:;-34,77096278;http://maps.google.com/?q=-34.77096278406425,-55.82367494702339;-55,82367495;2024-04-27 00:00:00
12500;Clientes Especiales; Minimercado Nife:;-34,77096278;http://maps.google.com/?q=-34.77096278406425,-55.82367494702339;-55,82367495;2024-04-27 00:00:00
12500;Clientes Especiales; Minimercado Nife:;-34,77096278;http://maps.google.com/?q=-34.77096278406425,-55.82367494702339;-55,82367495;2024-04-27 00:00:00
12920;Clientes Especiales;12920,Entregar Pilecord;-34,77848385;http://maps.google.com/?q=-34.77848385193667,-55.86011342704296;-55,86011343;2024-10-16 00:00:00
12920;Clientes Especiales;12920,Entregar Pilecord;-34,77848385;http://maps.google.com/?q=-34.77848385193667,-55.86011342704296;-55,86011343;2024-10-16 00:00:00
12920;Clientes Especiales;12920,Entregar Pilecord;-34,77848385;http://maps.google.com/?q=-34.77848385193667,-55.86011342704296;-55,86011343;2024-10-16 00:00:00
12920;Clientes Especiales;12920,Entregar Pilecord;-34,77848385;http://maps.google.com/?q=-34.77848385193667,-55.86011342704296;-55,86011343;2024-10-16 00:00:00
12920;Clientes Especiales;12920,Entregar Pilecord;-34,77848385;http://maps.google.com/?q=-34.77848385193667,-55.86011342704296;-55,86011343;2024-10-16 00:00:00
21955;Clientes Especiales;;;;;
21955;Clientes Especiales;;;;;
21955;Clientes Especiales;;;;;
21955;Clientes Especiales;;;;;
21955;Clientes Especiales;;;;;
21955;Clientes Especiales;;;;;
12286;Clientes Especiales; Pita Hnos.:;-34,77635649;http://maps.google.com/?q=-34.77635648648679,-55.83960525691509;-55,83960526;2024-04-27 00:00:00
12286;Clientes Especiales; Pita Hnos.:;-34,77635649;http://maps.google.com/?q=-34.77635648648679,-55.83960525691509;-55,83960526;2024-04-27 00:00:00
12286;Clientes Especiales; Pita Hnos.:;-34,77635649;http://maps.google.com/?q=-34.77635648648679,-55.83960525691509;-55,83960526;2024-04-27 00:00:00
12286;Clientes Especiales; Pita Hnos.:;-34,77635649;http://maps.google.com/?q=-34.77635648648679,-55.83960525691509;-55,83960526;2024-04-27 00:00:00
12286;Clientes Especiales; Pita Hnos.:;-34,77635649;http://maps.google.com/?q=-34.77635648648679,-55.83960525691509;-55,83960526;2024-04-27 00:00:00
12286;Clientes Especiales; Pita Hnos.:;-34,77635649;http://maps.google.com/?q=-34.77635648648679,-55.83960525691509;-55,83960526;2024-04-27 00:00:00
12674;Clientes Especiales; Pita Hnos. (Pinamar):;-34,77779814;http://maps.google.com/?q=-34.777798144015435,-55.85447710007429;-55,8544771;2024-04-27 00:00:00
12674;Clientes Especiales; Pita Hnos. (Pinamar):;-34,77779814;http://maps.google.com/?q=-34.777798144015435,-55.85447710007429;-55,8544771;2024-04-27 00:00:00
12674;Clientes Especiales; Pita Hnos. (Pinamar):;-34,77779814;http://maps.google.com/?q=-34.777798144015435,-55.85447710007429;-55,8544771;2024-04-27 00:00:00
12674;Clientes Especiales; Pita Hnos. (Pinamar):;-34,77779814;http://maps.google.com/?q=-34.777798144015435,-55.85447710007429;-55,8544771;2024-04-27 00:00:00
12674;Clientes Especiales; Pita Hnos. (Pinamar):;-34,77779814;http://maps.google.com/?q=-34.777798144015435,-55.85447710007429;-55,8544771;2024-04-27 00:00:00
11881;Clientes Especiales; Polackoff y Cia S.A.:;-34,7709559;http://maps.google.com/?q=-34.77095589884734,-55.73343571275472;-55,73343571;2024-04-27 00:00:00
11881;Clientes Especiales; Polackoff y Cia S.A.:;-34,7709559;http://maps.google.com/?q=-34.77095589884734,-55.73343571275472;-55,73343571;2024-04-27 00:00:00
11881;Clientes Especiales; Polackoff y Cia S.A.:;-34,7709559;http://maps.google.com/?q=-34.77095589884734,-55.73343571275472;-55,73343571;2024-04-27 00:00:00
11881;Clientes Especiales; Polackoff y Cia S.A.:;-34,7709559;http://maps.google.com/?q=-34.77095589884734,-55.73343571275472;-55,73343571;2024-04-27 00:00:00
11881;Clientes Especiales; Polackoff y Cia S.A.:;-34,7709559;http://maps.google.com/?q=-34.77095589884734,-55.73343571275472;-55,73343571;2024-04-27 00:00:00
21412;Clientes Especiales; Renivel:;-34,48825108;http://maps.google.com/?q=-34.48825107771597,-55.63026923686266;-55,63026924;2024-04-27 00:00:00
21412;Clientes Especiales; Renivel:;-34,48825108;http://maps.google.com/?q=-34.48825107771597,-55.63026923686266;-55,63026924;2024-04-27 00:00:00
21412;Clientes Especiales; Renivel:;-34,48825108;http://maps.google.com/?q=-34.48825107771597,-55.63026923686266;-55,63026924;2024-04-27 00:00:00
21412;Clientes Especiales; Renivel:;-34,48825108;http://maps.google.com/?q=-34.48825107771597,-55.63026923686266;-55,63026924;2024-04-27 00:00:00
21412;Clientes Especiales; Renivel:;-34,48825108;http://maps.google.com/?q=-34.48825107771597,-55.63026923686266;-55,63026924;2024-04-27 00:00:00
12284;Clientes Especiales; Robert Santos:;-34,77690176;http://maps.google.com/?q=-34.776901758198846,-55.84874555468559;-55,84874555;2024-04-27 00:00:00
12284;Clientes Especiales; Robert Santos:;-34,77690176;http://maps.google.com/?q=-34.776901758198846,-55.84874555468559;-55,84874555;2024-04-27 00:00:00
12284;Clientes Especiales; Robert Santos:;-34,77690176;http://maps.google.com/?q=-34.776901758198846,-55.84874555468559;-55,84874555;2024-04-27 00:00:00
12284;Clientes Especiales; Robert Santos:;-34,77690176;http://maps.google.com/?q=-34.776901758198846,-55.84874555468559;-55,84874555;2024-04-27 00:00:00
12284;Clientes Especiales; Robert Santos:;-34,77690176;http://maps.google.com/?q=-34.776901758198846,-55.84874555468559;-55,84874555;2024-04-27 00:00:00
11787;Clientes Especiales; Rodi Ltda.:;-34,76468956;http://maps.google.com/?q=-34.76468956250906,-55.72242759168148;-55,72242759;2024-04-27 00:00:00
11787;Clientes Especiales; Rodi Ltda.:;-34,76468956;http://maps.google.com/?q=-34.76468956250906,-55.72242759168148;-55,72242759;2024-04-27 00:00:00
11787;Clientes Especiales; Rodi Ltda.:;-34,76468956;http://maps.google.com/?q=-34.76468956250906,-55.72242759168148;-55,72242759;2024-04-27 00:00:00
11787;Clientes Especiales; Rodi Ltda.:;-34,76468956;http://maps.google.com/?q=-34.76468956250906,-55.72242759168148;-55,72242759;2024-04-27 00:00:00
11787;Clientes Especiales; Rodi Ltda.:;-34,76468956;http://maps.google.com/?q=-34.76468956250906,-55.72242759168148;-55,72242759;2024-04-27 00:00:00
23200;Clientes Especiales; Fuentes:;-34,76590502;http://maps.google.com/?q=-34.76590502437571,-55.58960493654013;-55,58960494;2024-04-27 00:00:00
23200;Clientes Especiales; Fuentes:;-34,76590502;http://maps.google.com/?q=-34.76590502437571,-55.58960493654013;-55,58960494;2024-04-27 00:00:00
23200;Clientes Especiales; Fuentes:;-34,76590502;http://maps.google.com/?q=-34.76590502437571,-55.58960493654013;-55,58960494;2024-04-27 00:00:00
23200;Clientes Especiales; Fuentes:;-34,76590502;http://maps.google.com/?q=-34.76590502437571,-55.58960493654013;-55,58960494;2024-04-27 00:00:00
23200;Clientes Especiales; Fuentes:;-34,76590502;http://maps.google.com/?q=-34.76590502437571,-55.58960493654013;-55,58960494;2024-04-27 00:00:00
22336;Clientes Especiales; ESTACION SAN LUIS LTDA;-34,76974602;http://maps.google.com/?q=-34.76974601961445,-55.5771366879344;-55,57713669;2024-04-27 00:00:00
22336;Clientes Especiales; ESTACION SAN LUIS LTDA;-34,76974602;http://maps.google.com/?q=-34.76974601961445,-55.5771366879344;-55,57713669;2024-04-27 00:00:00
22336;Clientes Especiales; ESTACION SAN LUIS LTDA;-34,76974602;http://maps.google.com/?q=-34.76974601961445,-55.5771366879344;-55,57713669;2024-04-27 00:00:00
22336;Clientes Especiales; ESTACION SAN LUIS LTDA;-34,76974602;http://maps.google.com/?q=-34.76974601961445,-55.5771366879344;-55,57713669;2024-04-27 00:00:00
22336;Clientes Especiales; ESTACION SAN LUIS LTDA;-34,76974602;http://maps.google.com/?q=-34.76974601961445,-55.5771366879344;-55,57713669;2024-04-27 00:00:00
22167;Clientes Especiales; Polackoff La Tuna:;-34,78017799;http://maps.google.com/?q=-34.78017799422162,-55.56099079549312;-55,5609908;2024-04-27 00:00:00
22167;Clientes Especiales; Polackoff La Tuna:;-34,78017799;http://maps.google.com/?q=-34.78017799422162,-55.56099079549312;-55,5609908;2024-04-27 00:00:00
22167;Clientes Especiales; Polackoff La Tuna:;-34,78017799;http://maps.google.com/?q=-34.78017799422162,-55.56099079549312;-55,5609908;2024-04-27 00:00:00
22167;Clientes Especiales; Polackoff La Tuna:;-34,78017799;http://maps.google.com/?q=-34.78017799422162,-55.56099079549312;-55,5609908;2024-04-27 00:00:00
22167;Clientes Especiales; Polackoff La Tuna:;-34,78017799;http://maps.google.com/?q=-34.78017799422162,-55.56099079549312;-55,5609908;2024-04-27 00:00:00
22753;Clientes Especiales; ITALPLAN S.A.;-34,75876541;http://maps.google.com/?q=-34.75876541015752,-55.67675761878491;-55,67675762;2024-04-27 00:00:00
22753;Clientes Especiales; ITALPLAN S.A.;-34,75876541;http://maps.google.com/?q=-34.75876541015752,-55.67675761878491;-55,67675762;2024-04-27 00:00:00
22753;Clientes Especiales; ITALPLAN S.A.;-34,75876541;http://maps.google.com/?q=-34.75876541015752,-55.67675761878491;-55,67675762;2024-04-27 00:00:00
22753;Clientes Especiales; ITALPLAN S.A.;-34,75876541;http://maps.google.com/?q=-34.75876541015752,-55.67675761878491;-55,67675762;2024-04-27 00:00:00
0;Clientes Especiales;;;;;
22170;Clientes Especiales;;;;;
41911;Clientes Especiales;41911,FELISOR S.A.PIEDRA LISA;-34,76265329;"Marcador 52
2024/10/22 @ 15:12:07
http://maps.google.com/?q=-34.76265328637707,-55.76451748609543";-55,76451749;2024-10-26 00:00:00
12326;Clientes Especiales;12326, CENTRO MILITAR:;-34,7873037;"Marcador 8
2024/10/17 @ 10:39:13
http://maps.google.com/?q=-34.78730369999472,-55.84405070000554";-55,8440507;2024-10-26 00:00:00
85025;Clientes Especiales; Ocavil S.A. Tito Lopez;-34,77293331;http://maps.google.com/?q=-34.772933309533094,-55.763178057968624;-55,76317806;2024-04-27 00:00:00
12435;Clientes Especiales; Pablo Trias:;-34,77530531;http://maps.google.com/?q=-34.77530531362831,-55.82803823053837;-55,82803823;2024-04-27 00:00:00
12435;Clientes Especiales; Pablo Trias:;-34,77530531;http://maps.google.com/?q=-34.77530531362831,-55.82803823053837;-55,82803823;2024-04-27 00:00:00
12435;Clientes Especiales; Pablo Trias:;-34,77530531;http://maps.google.com/?q=-34.77530531362831,-55.82803823053837;-55,82803823;2024-04-27 00:00:00
12435;Clientes Especiales; Pablo Trias:;-34,77530531;http://maps.google.com/?q=-34.77530531362831,-55.82803823053837;-55,82803823;2024-04-27 00:00:00
12435;Clientes Especiales; Pablo Trias:;-34,77530531;http://maps.google.com/?q=-34.77530531362831,-55.82803823053837;-55,82803823;2024-04-27 00:00:00
12289;Clientes Especiales;12289, ALOBA SRL (pasa pedido);-34,7716867;"Marcador 4
2024/10/17 @ 08:38:40
http://maps.google.com/?q=-34.7716867,-55.8409431";-55,8409431;2024-10-26 00:00:00
12289;Clientes Especiales;12289, ALOBA SRL (pasa pedido);-34,7716867;"Marcador 4
2024/10/17 @ 08:38:40
http://maps.google.com/?q=-34.7716867,-55.8409431";-55,8409431;2024-10-26 00:00:00
12289;Clientes Especiales;12289, ALOBA SRL (pasa pedido);-34,7716867;"Marcador 4
2024/10/17 @ 08:38:40
http://maps.google.com/?q=-34.7716867,-55.8409431";-55,8409431;2024-10-26 00:00:00
12289;Clientes Especiales;12289, ALOBA SRL (pasa pedido);-34,7716867;"Marcador 4
2024/10/17 @ 08:38:40
http://maps.google.com/?q=-34.7716867,-55.8409431";-55,8409431;2024-10-26 00:00:00
12289;Clientes Especiales;12289, ALOBA SRL (pasa pedido);-34,7716867;"Marcador 4
2024/10/17 @ 08:38:40
http://maps.google.com/?q=-34.7716867,-55.8409431";-55,8409431;2024-10-26 00:00:00
11895;Clientes Especiales;;;;;
11895;Clientes Especiales;;;;;
12000;Clientes Especiales;;;;;
12000;Clientes Especiales;;;;;
12000;Clientes Especiales;;;;;
12800;Clientes Especiales;12800,PITA Ruta 87;-34,7664727;"Marcador 20
2024/10/17 @ 12:05:59
http://maps.google.com/?q=-34.76647270000157,-55.84303880000246";-55,8430388;2024-10-26 00:00:00
12800;Clientes Especiales;12800,PITA Ruta 87;-34,7664727;"Marcador 20
2024/10/17 @ 12:05:59
http://maps.google.com/?q=-34.76647270000157,-55.84303880000246";-55,8430388;2024-10-26 00:00:00
12800;Clientes Especiales;12800,PITA Ruta 87;-34,7664727;"Marcador 20
2024/10/17 @ 12:05:59
http://maps.google.com/?q=-34.76647270000157,-55.84303880000246";-55,8430388;2024-10-26 00:00:00
22980;Clientes Especiales;22980,ABIDUL (MEDIATO);-34,7496518;"Marcador 58
2024/10/24 @ 14:47:23
http://maps.google.com/?q=-34.7496518,-55.701741";-55,701741;2024-10-26 00:00:00
22980;Clientes Especiales;22980,ABIDUL (MEDIATO);-34,7496518;"Marcador 58
2024/10/24 @ 14:47:23
http://maps.google.com/?q=-34.7496518,-55.701741";-55,701741;2024-10-26 00:00:00
22980;Clientes Especiales;22980,ABIDUL (MEDIATO);-34,7496518;"Marcador 58
2024/10/24 @ 14:47:23
http://maps.google.com/?q=-34.7496518,-55.701741";-55,701741;2024-10-26 00:00:00
62008;Clientes Especiales;62008,HENDERSON;-34,76820342;"Marcador 24
2024/10/17 @ 12:14:29
http://maps.google.com/?q=-34.76820341852503,-55.76817702502012";-55,76817703;2024-10-26 00:00:00
62008;Clientes Especiales;62008,HENDERSON;-34,76820342;"Marcador 24
2024/10/17 @ 12:14:29
http://maps.google.com/?q=-34.76820341852503,-55.76817702502012";-55,76817703;2024-10-26 00:00:00
62008;Clientes Especiales;62008,HENDERSON;-34,76820342;"Marcador 24
2024/10/17 @ 12:14:29
http://maps.google.com/?q=-34.76820341852503,-55.76817702502012";-55,76817703;2024-10-26 00:00:00
81061;Clientes Especiales; SUCOL;-34,76931472;http://maps.google.com/?q=-34.76931472216,-55.85076861083;-55,85076861;2024-04-27 00:00:00
81061;Clientes Especiales; SUCOL;-34,76931472;http://maps.google.com/?q=-34.76931472216,-55.85076861083;-55,85076861;2024-04-27 00:00:00
81061;Clientes Especiales; SUCOL;-34,76931472;http://maps.google.com/?q=-34.76931472216,-55.85076861083;-55,85076861;2024-04-27 00:00:00
81061;Clientes Especiales; SUCOL;-34,76931472;http://maps.google.com/?q=-34.76931472216,-55.85076861083;-55,85076861;2024-04-27 00:00:00
81061;Clientes Especiales; SUCOL;-34,76931472;http://maps.google.com/?q=-34.76931472216,-55.85076861083;-55,85076861;2024-04-27 00:00:00
41972;Clientes Especiales;41972,MARSELLA e HIJOS;-34,74979326;"Marcador 53
2024/10/22 @ 15:13:31
http://maps.google.com/?q=-34.74979326152253,-55.76815892010927";-55,76815892;2024-10-26 00:00:00
22753;Clientes Especiales; ITALPLAN S.A.;-34,75876541;http://maps.google.com/?q=-34.75876541015752,-55.67675761878491;-55,67675762;2024-04-27 00:00:00
22338;Clientes Especiales; FUENTES;-34,76590502;http://maps.google.com/?q=-34.76590502437571,-55.58960493654013;-55,58960494;2024-04-27 00:00:00
22336;Clientes Especiales; ESTACION SAN LUIS LTDA;-34,76974602;http://maps.google.com/?q=-34.76974601961445,-55.5771366879344;-55,57713669;2024-04-27 00:00:00
22167;Clientes Especiales; Polackoff La Tuna:;-34,78017799;http://maps.google.com/?q=-34.78017799422162,-55.56099079549312;-55,5609908;2024-04-27 00:00:00
0;Clientes Especiales 2;;;;;
0;Creditos;;;;;
11971;💲Creditos Hugo;CAMILA SILVA;-34,75464458;http://maps.google.com/?q=-34.7546445848532,-55.7135840132832;-55,71358401;2024-04-27 00:00:00
0;💲Creditos Hugo;;;;;
12912;💲Creditos Hugo;12912, LAURA PEÑA TIJUANA;-34,77139;"Marcador 20
lat/lng: (-34.77139,-55.8577)
[http://maps.google.com/?q=-34.77139131883371,-55.857700109481804](http://maps.google.com/?q=-34.77139131883371,-55.857700109481804)";-55,8577;2024-04-27 00:00:00
13200;💲Creditos Hugo;;;;;
12894;💲Creditos Hugo;12894, ANA KAREN COR PALLERO;-34,77768;"Marcador 16
lat/lng: (-34.77768,-55.86294)
[http://maps.google.com/?q=-34.777681931104176,-55.86293745785952](http://maps.google.com/?q=-34.777681931104176,-55.86293745785952)";-55,86294;2024-04-27 00:00:00
82169;💲Creditos Hugo;;;;;
12938;💲Creditos Hugo;12938, SUPER DESAFIO;-34,77179;"Marcador 43
lat/lng: (-34.77179,-55.8398)
[http://maps.google.com/?q=-34.77178515023927,-55.83979871124029](http://maps.google.com/?q=-34.77178515023927,-55.83979871124029)";-55,8398;2024-04-27 00:00:00
11867;💲Creditos Hugo;11867, ALEJANDRO MARTINEZ (S);-34,76165;"Marcador 173
lat/lng: (-34.76165,-55.74166)
[http://maps.google.com/?q=-34.76164931462309,-55.74165634810924](http://maps.google.com/?q=-34.76164931462309,-55.74165634810924)";-55,74166;2024-04-27 00:00:00
11867;💲Creditos Hugo;11867, ALEJANDRO MARTINEZ (S);-34,76165;"Marcador 173
lat/lng: (-34.76165,-55.74166)
[http://maps.google.com/?q=-34.76164931462309,-55.74165634810924](http://maps.google.com/?q=-34.76164931462309,-55.74165634810924)";-55,74166;2024-04-27 00:00:00
82180;💲Creditos Hugo;82180,FABIANA LAFFERA;-34,76872533;"S[Jun 26 2021 3:31 PM](https://todoist.com/app/project/2258652622/task/4943761261?intent=reply)1

[http://maps.google.com/?q=-34.76872533374379,-55.86207546293735](http://maps.google.com/?q=-34.76872533374379,-55.86207546293735)";-55,86207546;2024-04-27 00:00:00
82019;💲Creditos Hugo; Kiosco (estacion atlantida. gariboti);-34,74046583;http://maps.google.com/?q=-34.74046583250509,-55.76476257294416;-55,76476257;2024-04-27 00:00:00
41128;💲Creditos Hugo;41128, RICARDO DELGADO;-34,74453;"Marcador 98
lat/lng: (-34.74453,-55.7656)
[http://maps.google.com/?q=-34.7445333679156,-55.76560277491808](http://maps.google.com/?q=-34.7445333679156,-55.76560277491808)";-55,7656;2024-04-27 00:00:00
12938;💲Creditos Hugo;12938, SUPER DESAFIO;-34,77179;"Marcador 43
lat/lng: (-34.77179,-55.8398)
[http://maps.google.com/?q=-34.77178515023927,-55.83979871124029](http://maps.google.com/?q=-34.77178515023927,-55.83979871124029)";-55,8398;2024-04-27 00:00:00
41910;💲Creditos Hugo;41910, MILUCHA ELBIA;-34,73627;"Marcador 92
lat/lng: (-34.73627,-55.76566)
[http://maps.google.com/?q=-34.73627163123855,-55.76566178351641](http://maps.google.com/?q=-34.73627163123855,-55.76566178351641)";-55,76566;2024-04-27 00:00:00
41711;💲Creditos Hugo;41711, DARAMEX;-34,74236;"Marcador 195
lat/lng: (-34.74236,-55.76421)
[http://maps.google.com/?q=-34.7423643528565,-55.764212384819984](http://maps.google.com/?q=-34.7423643528565,-55.764212384819984)";-55,76421;2024-04-27 00:00:00
22123;💲Creditos Hugo; Parador El Naufrago // PINAMAR SUR // KIOSCOS PLAYA;-34,79101037;http://maps.google.com/?q=-34.791010374455254,-55.85152365267277;-55,85152365;2024-04-27 00:00:00
11998;💲Creditos Hugo;11998, CARLOS BONAHON;-34,75640064;http://maps.google.com/?q=-34.75640064350952,-55.724070444703095;-55,72407044;2024-04-27 00:00:00
82175;💲Creditos Hugo;82175,FERRETERIA DENIS (82199 MARINDIA NORTE);-34,77190523;"Marcador 35
2024/10/18 @ 17:26:32
http://maps.google.com/?q=-34.77190522713309,-55.824617408216";-55,82461741;2024-10-26 00:00:00
82208;💲Creditos Hugo;82208,RICARDO MADRUGA;-34,7709749;"Marcador 43
2024/10/21 @ 15:30:38
http://maps.google.com/?q=-34.7709749020446,-55.816115476191044";-55,81611548;2024-10-26 00:00:00
82167;💲Creditos Hugo;82167,FIORELLA;-34,76794673;http://maps.google.com/?q=-34.76794672866843,-55.85835222154856;-55,85835222;2024-11-15 00:00:00
82187;💲Creditos Hugo;82187, ALMACEN IMPACTO;-34,76848049;"Marcador 34
2024/10/18 @ 17:25:43
http://maps.google.com/?q=-34.76848048844,-55.82167603075504";-55,82167603;2024-10-26 00:00:00
82124;💲Creditos Hugo;82124,ALMACEN RA ( Parque del Plata);-34,74144306;[http://maps.google.com/?q=-34.74144306211374,-55.706608928740025](http://maps.google.com/?q=-34.74144306211374,-55.706608928740025);-55,70660893;2024-04-27 00:00:00
82185;💲Creditos Hugo;82185, ALMACEN NIVEKA;-34,77223131;"Marcador 33
2024/10/18 @ 17:24:25
http://maps.google.com/?q=-34.772231306623866,-55.81985749304295";-55,81985749;2024-10-26 00:00:00
12930;💲Creditos Hugo; LA BALIZA;-34,76694723;http://maps.google.com/?q=-34.766947228047805,-55.83289436995983;-55,83289437;2024-04-27 00:00:00
81157;💲Creditos Hugo;81157,SUPER EL ARCO;-34,77555702;"Marcador 11
2024/10/17 @ 10:53:30
http://maps.google.com/?q=-34.77555702351752,-55.840239264070995";-55,84023926;2024-10-26 00:00:00
41253;💲Creditos Hugo;41253, LO DE ROSA;-34,75867;"Marcador 113
lat/lng: (-34.75867,-55.77231)
[http://maps.google.com/?q=-34.75867093097184,-55.772313326597214](http://maps.google.com/?q=-34.75867093097184,-55.772313326597214)";-55,77231;2024-04-27 00:00:00
82194;💲Creditos Hugo;82194,POLLERIA OLIMPIA;-34,73770281;[http://maps.google.com/?q=-34.737702808342874,-55.76445797458291](http://maps.google.com/?q=-34.737702808342874,-55.76445797458291);-55,76445797;2024-04-27 00:00:00
80286;💲Creditos Hugo;Minimercado;-34,772887;http://maps.google.com/?q=-34.772887, -55.826571;-55,826571;2024-10-14 00:00:00
822105;💲Creditos Hugo;822105, MINIMARKET EL CHIQUI;-34,75890699;"Marcador 18
2024/10/17 @ 11:37:45
http://maps.google.com/?q=-34.75890699100888,-55.773179680109024";-55,77317968;2024-10-26 00:00:00
80297;💲Creditos Hugo;80297,FLAVIA GONZALEZ;-34,7760161;"Marcador 22
2024/10/17 @ 12:12:07
http://maps.google.com/?q=-34.77601610292458,-55.84819469600916";-55,8481947;2024-10-26 00:00:00
41935;💲Creditos Hugo;41935, AQUÍ Y AHORA;-34,76367;"Marcador 116
lat/lng: (-34.76367,-55.75881)
[http://maps.google.com/?q=-34.763674873634116,-55.75881142169237](http://maps.google.com/?q=-34.763674873634116,-55.75881142169237)";-55,75881;2024-04-27 00:00:00
82176;💲Creditos Hugo;82176,MINI TODO PATY;-34,76474;"Marcador 421
lat/lng: -34.76474,-55.85334
[http://maps.google.com/?q=-34.764744372980836,-55.85334252566099](http://maps.google.com/?q=-34.764744372980836,-55.85334252566099)";-55,85334;2024-04-27 00:00:00
81245;💲Creditos Hugo;81245,MARANATHA;-34,76025227;"Marcador 37
2024/10/18 @ 17:28:00
http://maps.google.com/?q=-34.76025227243236,-55.853312686085694";-55,85331269;2024-10-26 00:00:00
82160;💲Creditos Hugo;82160, LOS PEDRENSES;-34,7649602;http://maps.google.com/?q=-34.764960200000004,-55.85047349999999;-55,8504735;2024-10-16 00:00:00
82189;💲Creditos Hugo;;;;;
81165;💲Creditos Hugo;KIOSCO EL GRILLO, Visitar (supervisado por Ricardo);-34,76913405;"Marcador 59
2024/10/22 @ 15:23:36
http://maps.google.com/?q=-34.76913405027044,-55.818241462111466";-55,81824146;2024-10-26 00:00:00
11960;💲Creditos Hugo;11960, CHURRERIA NAGUS;-34,74616;"Churreria Nagus
lat/lng: (-34.74616,-55.71327)
[http://maps.google.com/?q=-34.746157130304205,-55.713268518447876](http://maps.google.com/?q=-34.746157130304205,-55.713268518447876)";-55,71327;2024-04-27 00:00:00
62333;💲Creditos Hugo;62333,GERTRUDIS;-34,77211;"Marcador 101
lat/lng: -34.77211,-55.76448
[http://maps.google.com/?q=-34.77210627291738,-55.76447658240795](http://maps.google.com/?q=-34.77210627291738,-55.76447658240795)";-55,76448;2024-04-27 00:00:00
11899;💲Creditos Hugo;11899, JUAN PABLO TARTARO;-34,76769;"Marcador 170
lat/lng: (-34.76769,-55.7395)
[http://maps.google.com/?q=-34.76768728381761,-55.739501528441906](http://maps.google.com/?q=-34.76768728381761,-55.739501528441906)";-55,7395;2024-04-27 00:00:00
13330;💲Creditos Hugo;;;;;
82210;💲Creditos Hugo;82210,PABLO PORTUARIOS;-34,74233405;"Marcador 27
2024/10/18 @ 17:17:38
http://maps.google.com/?q=-34.742334047403375,-55.703524723649025";-55,70352472;2024-10-26 00:00:00
82191;💲Creditos Hugo;82191,EL GALPON;-34,7569682;http://maps.google.com/?q=-34.7569682,-55.7669689;-55,7669689;2024-10-16 00:00:00
82172;💲Creditos Hugo;82172, KIOSCO LA PROPIA;-34,75026708;"Marcador 70
2024/10/28 @ 09:23:25
http://maps.google.com/?q=-34.75026708454658,-55.71908891201019";-55,71908891;2024-11-04 00:00:00
82157;💲Creditos Hugo;82157,LA Esperanza (Estación Atlantida);-34,733856;http://maps.google.com/?q=-34.733856,-55.769263;-55,769263;2024-10-16 00:00:00
82116;💲Creditos Hugo;82116,KIOSCO LOS PARAISOS;-34,74701;"Marcador 346
lat/lng: -34.74701,-55.76863
[http://maps.google.com/?q=-34.747014730642796,-55.768625624477856](http://maps.google.com/?q=-34.747014730642796,-55.768625624477856)";-55,76863;2024-04-27 00:00:00
82196;💲Creditos Hugo;82196,KIOSCO LOS ABUE;-34,73436305;"Marcador 36
2024/10/18 @ 17:27:14
http://maps.google.com/?q=-34.73436305178214,-55.768308788537986";-55,76830879;2024-10-26 00:00:00
82159;💲Creditos Hugo;82159,ROSARIO (Las Toscas );-34,75817622;"Marcador 32
2024/10/18 @ 17:23:23
http://maps.google.com/?q=-34.758176221867124,-55.746627151966095";-55,74662715;2024-10-26 00:00:00
82164;💲Creditos Hugo;LOS SALTEÑOS;-34,76416;"Marcador 427
lat/lng: -34.76416,-55.86347
[http://maps.google.com/?q=-34.76416293943808,-55.86347255855799](http://maps.google.com/?q=-34.76416293943808,-55.86347255855799)";-55,86347;2024-04-27 00:00:00
13135;💲Creditos Hugo;13135,SALON GAMI;-34,76905;"Marcador 376
lat/lng: (-34.76905,-55.84751)
[http://maps.google.com/?q=-34.769049222478515,-55.8475137501955](http://maps.google.com/?q=-34.769049222478515,-55.8475137501955)";-55,84751;2024-04-27 00:00:00
12910;💲Creditos Hugo;12910, LA OFICINA;-34,77567;"Marcador 65
lat/lng: (-34.77567,-55.83538)
[http://maps.google.com/?q=-34.77567241324288,-55.83537809550762](http://maps.google.com/?q=-34.77567241324288,-55.83537809550762)";-55,83538;2024-04-27 00:00:00
82174;💲Creditos Hugo;82174,MW ALMACEN;-34,76727;"Marcador 416
lat/lng: -34.76727,-55.86239
[http://maps.google.com/?q=-34.767270848339265,-55.86239431053401](http://maps.google.com/?q=-34.767270848339265,-55.86239431053401)";-55,86239;2024-04-27 00:00:00
81130;💲Creditos Hugo;81130,PUESTO XIMAR;-34,7637239;http://maps.google.com/?q=-34.76372390069063,-55.74814930558205;-55,74814931;2024-11-15 00:00:00
12997;💲Creditos Hugo;12997, PROV.LA LAGUNA;-34,7637;"Marcador 658
lat/lng: -34.7637,-55.8187
[http://maps.google.com/?q=-34.76370214149498,-55.81870347261429](http://maps.google.com/?q=-34.76370214149498,-55.81870347261429)";-55,8187;2024-04-27 00:00:00
