PROYECTO;TAREA;DESCRIPCION;SECCION;FECHA;PERIODICIDAD;ORDEN;RESPONSABLE;CODPROY;CODTAREA;ETIQUETA;CODIGO;TIPO;ORDEN;CODCLI2;1;
Ruta Martin Sabado;80242,LA DESPENSA;"????/// Marcador 69
2024/10/23 @ 11:41:28
http://maps.google.com/?q=-34.493580846162885,-55.56884229183197";;2025-02-01T03:00:00.000Z;CADA SABADO;16;26987950;2235568157;8322824172;;80242;Ruta;1;80242;;
Ruta Martin Sabado;80284,ALMACEN LA CHICA;??/// http://maps.google.com/?q=-34.489576, -55.555117;;2025-02-01T03:00:00.000Z;CADA SABADO;17;26987950;2235568157;8322829430;;80284;Ruta;1;80284;;
Ruta Martin Sabado;80290,PARADOR TOTO;??/// http://maps.google.com/?q=-34.771252, -55.756427;;2025-02-01T03:00:00.000Z;CADA SABADO;18;26987950;2235568157;8322830793;;80290;Ruta;1;80290;;
Ruta Martin Sabado;80291,RINCON NATURAL;;;2025-02-01T03:00:00.000Z;CADA SABADO;19;26987950;2235568157;8322831852;;80291;Ruta;1;80291;;
Ruta Martin Sabado;21920,LO DE INES,EDISON CORRALES (Migues);;;2025-02-01T03:00:00.000Z;CADA SABADO;20;26987950;2235568157;8322833012;;21920;Ruta;1;21920;;
Ruta Martin Sabado;80014, Super carnicería y pollos pasando avehue ( migues).;;;2025-02-01T03:00:00.000Z;CADA SABADO;21;26987950;2235568157;8322834231;;80014;Ruta;1;80014;;
Ruta Martin Sabado;80293,BAR EL REBOTE;??/// http://maps.google.com/?q=-34.494904, -55.562579;;2025-02-01T03:00:00.000Z;CADA SABADO;22;26987950;2235568157;8322835254;;80293;Ruta;1;80293;;
Ruta Martin Sabado;80294,SUPER CARNE,NELIDA ORTIZ;;;2025-02-01T03:00:00.000Z;CADA SABADO;23;26987950;2235568157;8322874547;;80294;Ruta;1;80294;;
Ruta Martin Sabado;80008, Agencia COPA (montes ). Visita periodica;??/// http://maps.google.com/?q=-34.49080339591587,-55.55946964770556;;2025-02-01T03:00:00.000Z;cada sabado;24;26987950;2235568157;8337303262;;80008;Ruta;1;80008;;
Ruta Martin Sabado;80075, Petrobras Migues (Migues);[http://maps.google.com/?q=-34.488734686664266,-55.628679692745216](http://maps.google.com/?q=-34.488734686664266,-55.628679692745216);;2025-02-01T03:00:00.000Z;cada sab;25;26987950;2235568157;8337308130;;80075;Ruta;1;80075;;
Ruta Martin Sabado;12909, LAURA RODRIGUEZ CRISMAR(81228 Auto Salinas);"????/// Marcador 63
lat/lng: (-34.77761,-55.83132)
[http://maps.google.com/?q=-34.77760592446704,-55.83131790161133](http://maps.google.com/?q=-34.77760592446704,-55.83131790161133)";;2025-02-01T12:00:00.000Z;cada sab 9:00;26;26987950;2235568157;8370221592;;12909;Ruta;1;12909;;
Ruta Martin Sabado;81238,EL RETORNO;??????/// [Neptunia norte](https://www.google.es/maps/place/Neptunia+norte/@-34.7745588,-55.86894,17z/data=!4m10!1m2!2m1!1sMarcador+89+neptunia+norte!3m6!1s0x959f8b00420ff941:0x358fb2b5c77afdf1!8m2!3d-34.7745632!4d-55.8663651!15sChpNYXJjYWRvciA4OSBuZXB0dW5pYSBub3J0ZZIBCHBoYXJtYWN54AEA!16s%2Fg%2F11y50z_rm5?entry=ttu);;2025-02-01T12:00:00.000Z;cada sab 9:00;27;26987950;2235568157;8705775278;;81238;Ruta;1;81238;;
Ruta Martin Sabado;80324,KIOSCO FANTASIA;http://maps.google.com/?q=-34.774712,-55.762381;;2025-02-01T03:00:00.000Z;CADA SABADO;28;26987950;2235568157;8797438426;;80324;Ruta;1;80324;;
Ruta Alejandro Lunes;81132,ABASTO CARNES SATURNO;"??/// Marcador 60
lat/lng: -34.77012,-55.76272
[http://maps.google.com/?q=-34.77012360959679,-55.762723088264465](http://maps.google.com/?q=-34.77012360959679,-55.762723088264465)";;2025-02-03T12:00:00.000Z;cada lun 9:00;1;50283080;2339393910;8370218044;;81132;Ruta;1;81132;;
Ruta Alejandro Lunes;11567, MARUJA;??;174640436;2025-02-03T12:00:00.000Z;cada lun 9:00;2;50283080;2339393910;8370218043;;11567;Ruta;1;11567;;
Ruta Alejandro Lunes;41877, CLAUDIA RODRIGUEZ;"??????/// Marcador 109
lat/lng: (-34.76722,-55.7764)
[http://maps.google.com/?q=-34.76722402675859,-55.776404701173306](http://maps.google.com/?q=-34.76722402675859,-55.776404701173306)";;2025-02-03T03:00:00.000Z;cada lunes;3;50283080;2339393910;8370218048;;41877;Ruta;1;41877;;
Ruta Alejandro Lunes;81199,SUPER KIOSCO LA 3 (Desc. 1.5%);????/// http://maps.google.com/?q=-34.76409353070743,-55.729788579046726;;2025-02-03T12:00:00.000Z;cada lun 9:00;4;50283080;2339393910;8370218047;;81199;Ruta;1;81199;;
Ruta Alejandro Lunes;80181, ALMACEN LA LOCA (Solo a  cobrar???;??///;174640436;2025-02-03T03:00:00.000Z;CADA LUNES;5;50283080;2339393910;8370218053;;80181;Ruta;1;80181;;
Ruta Alejandro Lunes;11881, POLACOF Y CIA S.A.;??/// http://maps.google.com/?q=-34.77095589884734,-55.73343571275472;174640436;2025-02-03T12:00:00.000Z;cada lun 9:00;6;50283080;2339393910;8370218045;;11881;Ruta;1;11881;;
Ruta Alejandro Lunes;80311,PAL MATE LAS TOSCAS;??///;;2025-02-03T03:00:00.000Z;CADA LUNES;7;50283080;2339393910;8533797791;;80311;Ruta;1;80311;;
Ruta Alejandro Lunes;11566, SALON 15 Y C;??/// [http://maps.google.com/?q=-34.76244670882455,-55.7165733352303](http://maps.google.com/?q=-34.76244670882455,-55.71657333523034);;2025-02-03T12:00:00.000Z;cada lun 9:00;8;50283080;2339393910;8370218042;;11566;Ruta;1;11566;;
Ruta Alejandro Lunes;82102,GITANA;??/// http://maps.google.com/?q=-34.75942042614523,-55.71340598165988;;2025-02-03T03:00:00.000Z;cada lun;9;50283080;2339393910;8685417947;;82102;Ruta;1;82102;;
Ruta Alejandro Lunes;80250, LAURA ALVAREZ (,EL BAGRE );??///;;2025-02-03T03:00:00.000Z;CADA LUNES;10;50283080;2339393910;8370218035;;80250;Ruta;1;80250;;
Ruta Alejandro Lunes;80230,ALMACEN MICAELA (Castaño Nestor);??????///;;2025-02-03T03:00:00.000Z;cada lunes;11;50283080;2339393910;8370218031;;80230;Ruta;1;80230;;
Ruta Alejandro Lunes;80288,PRESTO LARAGNOU (ALMACEN NELA);????/// http://maps.google.com/?q=-34.771180, -55.579248;;2025-02-03T03:00:00.000Z;CADA LUNES;12;50283080;2339393910;8370218051;;80288;Ruta;1;80288;;
Ruta Alejandro Lunes;23075, EL REMANSO (gallinas);??/// http://maps.google.com/?q=-34.76839180413502,-55.57291153818368;;2025-02-03T03:00:00.000Z;cada lunes;13;50283080;2339393910;8370218016;;23075;Ruta;1;23075;;
Ruta Alejandro Lunes;80138,LOS MATOS, ( Iliana Ballesteros pescadores );??/// http://maps.google.com/?q=-34.774585980915795,-55.585726127028465;;2025-02-03T03:00:00.000Z;CADA LUNES;14;50283080;2339393910;8370218027;;80138;Ruta;1;80138;;
Ruta Alejandro Lunes;80287,LOS NIETOS (Roberto pescadores);??/// http://maps.google.com/?q=-34.774755, -55.585442;;2025-02-03T03:00:00.000Z;CADA LUNES;15;50283080;2339393910;8370218050;;80287;Ruta;1;80287;;
Ruta Alejandro Lunes;80261,SALON LOCURA (Mijo);??///;;2025-02-03T03:00:00.000Z;CADA LUNES;16;50283080;2339393910;8370218037;;80261;Ruta;1;80261;;
Ruta Alejandro Lunes;80169,FyV PILAR (Mati y Caro);????????///;;2025-02-03T03:00:00.000Z;cada lunes;17;50283080;2339393910;8370218028;;80169;Ruta;1;80169;;
Ruta Alejandro Lunes;80268, VICEMAR, ( San Luis lado norte);??///;;2025-02-03T03:00:00.000Z;CADA LUN;18;50283080;2339393910;8370218039;;80268;Ruta;1;80268;;
Ruta Alejandro Lunes;23175, E.GILINO y M (San Luis si pide en negro);??/// http://maps.google.com/?q=-34.779924095399664,-55.56399084627628;;2025-02-03T03:00:00.000Z;cada lunes;19;50283080;2339393910;8370218017;;23175;Ruta;1;23175;;
Ruta Alejandro Lunes;80246,PUESTO ESPERANZA, ( San Luis lado norte Eva);??///;;2025-02-03T03:00:00.000Z;CADA LUNES;20;50283080;2339393910;8370218034;;80246;Ruta;1;80246;;
Ruta Alejandro Lunes;23155, MITONES  LUIS BRUSTTI;????/// http://maps.google.com/?q=-34.78604471193358,-55.49293912947178;;2025-02-03T03:00:00.000Z;cada lunes;21;50283080;2339393910;8370218018;;23155;Ruta;1;23155;;
Ruta Alejandro Lunes;80279, LOS PARAISOS (Cuchilla Alta);??/// http://maps.google.com/?q=-34.790176, -55.503398;;2025-02-03T03:00:00.000Z;CADA LUN;22;50283080;2339393910;8370218040;;80279;Ruta;1;80279;;
Ruta Alejandro Lunes;22037, JUAN CARLOS VIGLINO (Bar Cuchilla Alta );??/// http://maps.google.com/?q=-34.79504045309603,-55.49511708319187;;2025-02-03T03:00:00.000Z;cada lunes;23;50283080;2339393910;8370218021;;22037;Ruta;1;22037;;
Ruta Alejandro Lunes;80067, Bar y Pizzería La Roca;????/// http://maps.google.com/?q=-34.78755118356486,-55.46272840350866;;2025-02-03T03:00:00.000Z;cada lunes;24;50283080;2339393910;8370218023;;80067;Ruta;1;80067;;
Ruta Alejandro Lunes;80236,ALMACEN MARIELA. ( Balnearío Argentino );????///;;2025-02-03T03:00:00.000Z;cada lunes;25;50283080;2339393910;8370218032;;80236;Ruta;1;80236;;
Ruta Alejandro Lunes;80174,AUTOSERVICE MAGDA  (B.Argentino);??///;;2025-02-03T03:00:00.000Z;CADA LUNES;26;50283080;2339393910;8370218026;;80174;Ruta;1;80174;;
Ruta Alejandro Lunes;22175, LA MARCELA ( comercio en alto)  Jaure;??/// http://maps.google.com/?q=-34.78604911766664,-55.41534081101417;;2025-02-03T03:00:00.000Z;CADA LUNES;27;50283080;2339393910;8370218024;;22175;Ruta;1;22175;;
Ruta Alejandro Lunes;80285,ALMACEN BELEN Y DEBORAH;??/// http://maps.google.com/?q=-34.788879, -55.445726;;2025-02-03T03:00:00.000Z;CADA LUNES;28;50283080;2339393910;8370218041;;80285;Ruta;1;80285;;
Ruta Alejandro Lunes;22910, EL AGUILA, (Hernan y Sheila );????/// http://maps.google.com/?q=-34.786879318790135,-55.416212528944016;;2025-02-03T03:00:00.000Z;cada lunes;29;50283080;2339393910;8370218020;;22910;Ruta;1;22910;;
Ruta Alejandro Lunes;22159, ANDREA LLADO ( AG. COPSA);??/// http://maps.google.com/?q=-34.78504102473688,-55.39934847503900;;2025-02-03T03:00:00.000Z;cada lunes;30;50283080;2339393910;8370218019;;22159;Ruta;1;22159;;
Ruta Alejandro Lunes;23280,MONICA SILVA SUPERTODO 87;??/// http://maps.google.com/?q=-34.77525877200012,-55.41310384869575;;2025-02-03T03:00:00.000Z;TODOS LUNES;31;50283080;2339393910;8370218022;;23280;Ruta;1;23280;;
Ruta Alejandro Lunes;22161, PROVISION BENJI ( Solari Cardozo) MARIA ALEJANDRA;????/// http://maps.google.com/?q=-34.78220062016119,-55.40253829210996;;2025-02-03T03:00:00.000Z;CADA LUNES;32;50283080;2339393910;8370218025;;22161;Ruta;1;22161;;
Ruta Alejandro Lunes;80237,PUESTO CAMILA. ( Negra Camila) cerrado lunes;??///;;2025-02-03T03:00:00.000Z;cada lunes;33;50283080;2339393910;8370218033;;80237;Ruta;1;80237;;
Ruta Alejandro Lunes;80146,PAPELERIA NICO (abre a las 10am) sino pasas en la tarde;??/// http://maps.google.com/?q=-34.766108563600454,-55.589718259871;;2025-02-03T03:00:00.000Z;CADA LUNES;34;50283080;2339393910;8370218029;;80146;Ruta;1;80146;;
Ruta Alejandro Lunes;80257,GIULIANA FERREIRA BRASIL ( San Luis sobre ruta );??????///;;2025-02-03T03:00:00.000Z;CADA LUNES;35;50283080;2339393910;8370218038;;80257;Ruta;1;80257;;
Ruta Alejandro Lunes;80259,LA OVEJA NEGRA, ( Entrada San Luis ventanales ) SANTIAGO;??///;;2025-02-03T03:00:00.000Z;CADA LUNES;36;50283080;2339393910;8370218036;;80259;Ruta;1;80259;;
Ruta Alejandro Lunes;11984, SUPER HAKUNA MATATA;??/// http://maps.google.com/?q=-34.753526747985376,-55.708433166146285;;2025-02-03T12:00:00.000Z;cada lun 9:00;37;50283080;2339393910;8370218049;;11984;Ruta;1;81237;;
Ruta Alejandro Lunes;81167,PROA DEL SABOR;"??????/// Marcador 63
lat/lng: -34.76141,-55.71622
[http://maps.google.com/?q=-34.76141436418902,-55.71622163057327](http://maps.google.com/?q=-34.76141436418902,-55.71622163057327)";;2025-02-03T12:00:00.000Z;cada lun 9:00;38;50283080;2339393910;8370218046;;81167;Ruta;1;81167;;
Ruta Alejandro Lunes;80296,LO DE CLAU;??/// http://maps.google.com/?q=-34.768829, -55.574145;;2025-02-03T03:00:00.000Z;CADA LUNES;39;50283080;2339393910;8370218054;;80296;Ruta;1;80296;;
Ruta Alejandro Lunes;80139, MIS SOLES;??/// http://maps.google.com/?q=-34.760182584969044,-55.59268780052662;;2025-02-03T03:00:00.000Z;CADA LUN;40;50283080;2339393910;8425680829;;80139;Ruta;1;80139;;
Ruta Alejandro Lunes;80308,LOS NIETOS COMIDAS AL PASO;http://maps.google.com/?q=-34.757969,-55.732038;;2025-02-03T03:00:00.000Z;CADA LUNES;41;50283080;2339393910;8446520288;;80308;Ruta;1;80308;;
Ruta Alejandro Lunes;80316,KIOSCO MILAGROS;http://maps.google.com/?q=-34.767723,-55.596434;;2025-02-03T03:00:00.000Z;CADA LUNES;42;50283080;2339393910;8624211675;;80316;Ruta;1;80316;;
Ruta Alejandro Martes;81147,LOS CIPRESES;"??/// Marcador 48
2024/10/22 @ 15:04:42
http://maps.google.com/?q=-34.7715433434871,-55.748730674386024";174747297;2025-02-04T12:00:00.000Z;cada mart 9:00;1;50283080;2339393931;8370218909;;81147;Ruta;1;81147;;
Ruta Alejandro Martes;81131,ALMACEN MARILU;"??????/// Marcador 59
lat/lng: -34.77247,-55.84558
[http://maps.google.com/?q=-34.77247476378192,-55.8455828949809](http://maps.google.com/?q=-34.77247476378192,-55.8455828949809)";;2025-02-04T03:00:00.000Z;cada mart;2;50283080;2339393931;8796771351;;81131;Ruta;1;81131;;
Ruta Alejandro Martes;80299,MERCADO SEGADE FLAVIA SILVANA;??/// http://maps.google.com/?q=-34.773385, -55.739736;174747297;2025-02-04T03:00:00.000Z;CADA MARTES;3;50283080;2339393931;8390217062;;80299;Ruta;1;80299;;
Ruta Alejandro Martes;12801, ROBERTO SOTELO;"??/// Marcador 9
lat/lng: (-34.77642,-55.84695)
[http://maps.google.com/?q=-34.776415144677266,-55.8469531685114](http://maps.google.com/?q=-34.776415144677266,-55.8469531685114)";;2025-02-04T03:00:00.000Z;cada mart;4;50283080;2339393931;8796773950;;12801;Ruta;1;12801;;
Ruta Alejandro Martes;80214,JAQUEMATE KIOSCO;??///;174747297;2025-02-04T03:00:00.000Z;CADA MARTES;5;50283080;2339393931;8370218893;;80214;Ruta;1;80214;;
Ruta Alejandro Martes;12450, Efeta SRL.;????/// http://maps.google.com/?q=-34.78064530920805,-55.83859171718359;;2025-02-04T03:00:00.000Z;CADA MARTES;6;50283080;2339393931;8370218915;;12450;Ruta;1;12450;;
Ruta Alejandro Martes;81194,PECO DULZURA;"??/// Marcador 72
lat/lng: -34.78634,-55.8703
[http://maps.google.com/?q=-34.78634485196036,-55.87029810994863](http://maps.google.com/?q=-34.78634485196036,-55.87029810994863)";;2025-02-04T12:00:00.000Z;cada mart 9:00;7;50283080;2339393931;8370218905;;81194;Ruta;1;81194;;
Ruta Alejandro Martes;81121, DEREK GONZALEZ;"????????/// Marcador 46
lat/lng: -34.78806,-55.87315
[http://maps.google.com/?q=-34.788060585586244,-55.87315198034049](http://maps.google.com/?q=-34.788060585586244,-55.87315198034049)";;2025-02-04T12:00:00.000Z;cada mart 9:00;8;50283080;2339393931;8370218902;;81121;Ruta;1;81121;;
Ruta Alejandro Martes;13085,BONN APETITT;"????/// Marcador 28
lat/lng: (-34.79004,-55.8775)
[http://maps.google.com/?q=-34.79003786167747,-55.87750285863876](http://maps.google.com/?q=-34.79003786167747,-55.87750285863876)";;2025-02-04T12:00:00.000Z;cada mart 9:00;9;50283080;2339393931;8370218900;;13085;Ruta;1;13085;;
Ruta Alejandro Martes;13020, EL GALPON F.LAMEIDA;"??/// Marcador 29
lat/lng: (-34.78963,-55.87973)
[http://maps.google.com/?q=-34.78963117612138,-55.879733115434654](http://maps.google.com/?q=-34.78963117612138,-55.879733115434654)";;2025-02-04T12:00:00.000Z;cada mart 9:00;10;50283080;2339393931;8370218901;;13020;Ruta;1;13020;;
Ruta Alejandro Martes;81160,PROVISION ISIDORITO;"????????/// Marcador 19
lat/lng: -34.78705,-55.88376
[http://maps.google.com/?q=-34.7870503144016,-55.88376045227051](http://maps.google.com/?q=-34.7870503144016,-55.88376045227051)";;2025-02-04T12:00:00.000Z;cada mart 9:00;11;50283080;2339393931;8370218904;;81160;Ruta;1;81160;;
Ruta Alejandro Martes;81155,LUGUS MARKET;????????///;;2025-02-04T12:00:00.000Z;cada mart 9:00;12;50283080;2339393931;8370218906;;81155;Ruta;1;81155;;
Ruta Alejandro Martes;12512, PIZZORNO;"??/// Marcador 14
lat/lng: (-34.78188,-55.86203)
[http://maps.google.com/?q=-34.781881464373484,-55.862028859555714](http://maps.google.com/?q=-34.781881464373484,-55.862028859555714)";;2025-02-04T12:00:00.000Z;cada mart 9:00;13;50283080;2339393931;8778763349;;12512;Ruta;1;12512;;
Ruta Alejandro Martes;12510, SUPER TONGAS;"????/// Marcador 10
lat/lng: (-34.77887,-55.86325)
[http://maps.google.com/?q=-34.77886801111261,-55.86324859410524](http://maps.google.com/?q=-34.77886801111261,-55.86324859410524)";;2025-02-04T12:00:00.000Z;cada mart 9:00;14;50283080;2339393931;8370218897;;12510;Ruta;1;12510;;
Ruta Alejandro Martes;12518, SANDRA MORAN;"??/// Marcador 73
lat/lng: (-34.77167,-55.81967)
[http://maps.google.com/?q=-34.77166534857704,-55.81967040896416](http://maps.google.com/?q=-34.77166534857704,-55.81967040896416)";;2025-02-04T12:00:00.000Z;cada mart 9:00;15;50283080;2339393931;8370218899;;12518;Ruta;1;12518;;
Ruta Alejandro Martes;80298, LA TEFI COCINA;????/// http://maps.google.com/?q=-34.792861, -55.862439;;2025-02-04T03:00:00.000Z;CADA MART;16;50283080;2339393931;8606602901;;80298;Ruta;1;80298;;
Ruta Alejandro Martes;80289,VALERIA GOMEZ;??/// http://maps.google.com/?q=-34.792579, -55.857373;;2025-02-04T03:00:00.000Z;CADA MARTES;17;50283080;2339393931;8370218914;;80289;Ruta;1;80289;;
Ruta Alejandro Martes;12194, NOEMI PEÑA;"??/// Marcador 32
lat/lng: (-34.77807,-55.85706)
[http://maps.google.com/?q=-34.77807215248287,-55.85705604404211](http://maps.google.com/?q=-34.77807215248287,-55.85705604404211)";;2025-02-04T12:00:00.000Z;cada mart 9:00;18;50283080;2339393931;8370218898;;12194;Ruta;1;12194;;
Ruta Alejandro Martes;81239,AUTO EMIBEL;??/// [Avenida Ibirapitá & Ruta 34, 15100 Neptunia, Departamento de Canelones](https://www.google.es/maps/place/Avenida+Ibirapit%C3%A1+%26+Ruta+34,+15100+Neptunia,+Departamento+de+Canelones/@-34.7824125,-55.8889903,17z/data=!3m1!4b1!4m6!3m5!1s0x959f8a88d7798ff7:0xd05a1a23981d1939!8m2!3d-34.7824169!4d-55.8864154!16s%2Fg%2F11gs_gqqcl?entry=ttu);;2025-02-04T12:00:00.000Z;cada mart 9:00;19;50283080;2339393931;8370218911;;81239;Ruta;1;81239;;
Ruta Alejandro Martes;81195,KIOSCO CAFE;;;2025-02-04T12:00:00.000Z;cada mart 9:00;20;50283080;2339393931;8370218907;;81195;Ruta;1;81195;;
Ruta Alejandro Martes;80307,ALOHA;????/// http://maps.google.com/?q=-34.765850, -55.748945;;2025-02-04T03:00:00.000Z;CADA MARTES;21;50283080;2339393931;8446507837;;80307;Ruta;1;80307;;
Ruta Alejandro Martes;22163, CARLOS TOBLER;??/// http://maps.google.com/?q=-34.754417327474414,-55.67601531744003;;2025-02-04T03:00:00.000Z;cada martes;22;50283080;2339393931;8370218888;;22163;Ruta;1;22163;;
Ruta Alejandro Martes;80109,PANADERIA  PAL MATE(LA FLORESTA);??/// http://maps.google.com/?q=-34.75996773787396,-55.67699130624533;;2025-02-04T03:00:00.000Z;CADA MARTES;23;50283080;2339393931;8370218890;;80109;Ruta;1;80109;;
Ruta Alejandro Martes;80258,ROTISERIA 4 GENERACIONES};??///;;2025-02-04T03:00:00.000Z;CADA MARTES;24;50283080;2339393931;8370218896;;80258;Ruta;1;80258;;
Ruta Alejandro Martes;80103, CROSA GONZALEZ MIRNA,AL PASO;??/// http://maps.google.com/?q=-34.77022743965379,-55.65533146262168;;2025-02-04T03:00:00.000Z;cada martes;25;50283080;2339393931;8370218889;;80103;Ruta;1;80103;;
Ruta Alejandro Martes;80153,TUTTA FRUTTA (COSTA AZUL1);????/// http://maps.google.com/?q=-34.77010625867267,-55.65495695918798;;2025-02-04T03:00:00.000Z;CADA MARTES;26;50283080;2339393931;8370218892;;80153;Ruta;1;80153;;
Ruta Alejandro Martes;23180, PEDRO BELLO ( Bello Horizonte);????/// http://maps.google.com/?q=-34.77314702127695,-55.64562052488327;;2025-02-04T03:00:00.000Z;cada martes;27;50283080;2339393931;8370218887;;23180;Ruta;1;23180;;
Ruta Alejandro Martes;80213,KIOSCO MERCOSUR;??///;;2025-02-04T03:00:00.000Z;cada mart;28;50283080;2339393931;8370218920;;80213;Ruta;1;80213;;
Ruta Alejandro Martes;80134,LA JUNGLA;????/// http://maps.google.com/?q=-34.754338269306324,-55.693175084888935;;2025-02-04T03:00:00.000Z;CADA MARTES;29;50283080;2339393931;8370218891;;80134;Ruta;1;80134;;
Ruta Alejandro Martes;23120, LOREANA EVORA;??/// http://maps.google.com/?q=-34.739053003095535,-55.68618223071098;;2025-02-04T03:00:00.000Z;cada martes;30;50283080;2339393931;8746307171;;23120;Ruta;1;23120;;
Ruta Alejandro Martes;80306,ARIANA MANDINGORRA;??/// http://maps.google.com/?q=-34.761724, -55.727543;;2025-02-04T03:00:00.000Z;CADA MARTES;31;50283080;2339393931;8446497105;;80306;Ruta;1;80306;;
Ruta Alejandro Martes;81240,AUTO .BUMI;"????/// Marcador 25
2024/10/17 @ 12:15:50
http://maps.google.com/?q=-34.77206523758475,-55.821656584739685";;2025-02-04T03:00:00.000Z;cada mart;32;50283080;2339393931;8797238413;;81240;Ruta;1;81240;;
Ruta Alejandro Miercoles;41877, CLAUDIA RODRIGUEZ;"??????/// Marcador 109
lat/lng: (-34.76722,-55.7764)
[http://maps.google.com/?q=-34.76722402675859,-55.776404701173306](http://maps.google.com/?q=-34.76722402675859,-55.776404701173306)";;2025-02-05T03:00:00.000Z;cada miercoles;1;50283080;2339393957;8370220002;;41877;Ruta;1;41877;;
Ruta Alejandro Miercoles;80311,PAL MATE LAS TOSCAS;??///;;2025-02-05T03:00:00.000Z;CADA MIERCOLES;2;50283080;2339393957;8533801825;;80311;Ruta;1;80311;;
Ruta Alejandro Miercoles;11168, LIFER;"????/// Marcador 175
lat/lng: (-34.76413,-55.73598)
[http://maps.google.com/?q=-34.76413071396324,-55.73597609996796](http://maps.google.com/?q=-34.76413071396324,-55.73597609996796)";;2025-02-05T12:00:00.000Z;cada mie 9:00;3;50283080;2339393957;8370219994;;11168;Ruta;1;11168;;
Ruta Alejandro Miercoles;81199,SUPER KIOSCO LA 3;????/// http://maps.google.com/?q=-34.76409353070743,-55.729788579046726;;2025-02-05T12:00:00.000Z;cada mie 9:00;4;50283080;2339393957;8370220000;;81199;Ruta;1;81199;;
Ruta Alejandro Miercoles;11566, SALON 15 Y C;??/// [http://maps.google.com/?q=-34.76244670882455,-55.7165733352303](http://maps.google.com/?q=-34.76244670882455,-55.71657333523034);;2025-02-05T12:00:00.000Z;cada mie 9:00;5;50283080;2339393957;8370219997;;11566;Ruta;1;11566;;
Ruta Alejandro Miercoles;82102,GITANA;??/// http://maps.google.com/?q=-34.75942042614523,-55.71340598165988;;2025-02-05T03:00:00.000Z;cada mie;6;50283080;2339393957;8801414306;;82102;Ruta;1;82102;;
Ruta Alejandro Miercoles;11984,SUPER HAKUNA MATATA;??/// http://maps.google.com/?q=-34.753526747985376,-55.708433166146285;;2025-02-05T03:00:00.000Z;CADA MIERCOLES;7;50283080;2339393957;8370219992;;11984;Ruta;1;81237;;
Ruta Alejandro Miercoles;80288,PRESTO LARAGNOU ( ALMACEN NELA) EX BETTINA RANCEL;????/// http://maps.google.com/?q=-34.771180, -55.579248;;2025-02-05T03:00:00.000Z;CADA MIERCOLES;8;50283080;2339393957;8370220005;;80288;Ruta;1;80288;;
